id,question,reference_answer,expected_chunk_ids,expected_document_ids,expected_document_version_ids,expected_keywords,expects_abstention,category,status
eval-133,"En croisant les deux passages du document «DOC34_Commercial_Brief_Argumentaire_5G», que peut-on déduire des éléments suivants : «Brief interne ÔÇö Argumentaire commercial 5G pour les équipes de vente + Objecti» et «lement. + Procédures + Cet argumentaire doit être utilisé tel quel par les équip» ?","Brief interne ÔÇö Argumentaire commercial 5G pour les équipes de vente + Objectif + Fournir aux équipes de vente un argumentaire simple à utiliser en point de vente pour répondre aux questions des abonnés sur la disponibilité de la 5G. + Description + La 5G de Bomoko Telecom est actuellement disponible uniquement à Kinshasa, dans le cadre du pilote lancé en 2024. + L'extension du réseau 5G à Lubumbashi est prévue pour 2027, dans le cadre du Projet Sentinelle 5G. + En attendant cette extension, les équipes de vente à Lubumbashi doivent orienter les abonnés intéressés par la 5G vers les offres 4G/LTE, présentées comme la meilleure alternative disponible localement. + Procédures + Cet argumentaire doit être utilisé tel quel par les équipes de vente en point de vente jusqu'à nouvelle communication de la Directi lement. + Procédures + Cet argumentaire doit être utilisé tel quel par les équipes de vente en point de vente jusqu'à nouvelle communication de la Direction Commerciale et Business. + Conclusion + Cet argumentaire vise à donner une réponse claire et uniforme aux abonnés sur le calendrier de disponibilité de la 5G à Lubumbashi.","[7, 8]",[3],[3],"[""Brief"", ""interne"", ""Argumentaire"", ""commercial"", ""équipes"", ""vente"", ""Objectif"", ""Fournir"", ""argumentaire"", ""simple""]",False,multi_chunk,candidate_review
eval-134,"En croisant les deux passages du document «Dossier_Partenariat_B2B_TelcoAI», que peut-on déduire des éléments suivants : «DOSSIER DE PARTENARIAT COMMERCIAL B2B + TelcoAI ÔÇö BANQUE DU FLEUVE SARL + Entr» et «Conclusion + Le partenariat envisagé avec BANQUE DU FLEUVE SARL constitue une op» ?","DOSSIER DE PARTENARIAT COMMERCIAL B2B + TelcoAI ÔÇö BANQUE DU FLEUVE SARL + Entreprise : TELCOAI S.A. (TelcoAI) + Département : Direction Commerciale et Business Development + Classification : CONFIDENTIAL + Date : 03 mars N + Version : 1.2 + Auteur : ├ëquipe Business Development ÔÇö Direction Commerciale + Statut : En cours de validation ÔÇö signature prévisionnelle T2 + Projet associé : PROJECT FIBER EXPANSION, offre TelcoAI BUSINESS CONNECT + 1. Conclusion + Le partenariat envisagé avec BANQUE DU FLEUVE SARL constitue une opportunité stratégique pour TelcoAI de renforcer sa présence sur le segment entreprises et de valoriser les investissements réalisés dans le","[12, 19]",[5],[5],"[""DOSSIER"", ""PARTENARIAT"", ""COMMERCIAL"", ""TelcoAI"", ""BANQUE"", ""FLEUVE"", ""Entreprise"", ""TELCOAI"", ""Département"", ""Direction""]",False,multi_chunk,candidate_review
eval-135,"En croisant les deux passages du document «Strategie_Commerciale_Annuelle_TelcoAI», que peut-on déduire des éléments suivants : «STRAT├ëGIE COMMERCIALE ANNUELLE ÔÇö ANN├ëE N + Direction Commerciale et Business» et «Conclusion + La stratégie commerciale N de TelcoAI vise à transformer les invest» ?","STRAT├ëGIE COMMERCIALE ANNUELLE ÔÇö ANN├ëE N + Direction Commerciale et Business Development + Entreprise : TELCOAI S.A. (TelcoAI) + Département : Direction Commerciale et Business Development + Classification : INTERNAL + Date : 15 janvier N + Version : 1.0 + Auteur : Patrick Ilunga, Directeur Commercial + Statut : Validé par la Direction Générale + Projet associé : PROJECT KINSHASA 5G, PROJECT CONNECT RDC, PROJECT FIBER EXPANSION + 1. Conclusion + La stratégie commerciale N de TelcoAI vise à transformer les investissements réseau en croissance commerciale mesurable, en priorisant les zones o├╣ la couverture 4G, 5G et fibre progresse.","[21, 29]",[6],[6],"[""STRAT"", ""COMMERCIALE"", ""ANNUELLE"", ""Direction"", ""Commerciale"", ""Business"", ""Development"", ""Entreprise"", ""TELCOAI"", ""TelcoAI""]",False,multi_chunk,candidate_review
eval-136,"En croisant les deux passages du document «DOC05_CoreNetwork_VoLTE_5GCore», que peut-on déduire des éléments suivants : «Rapport de déploiement VoLTE et migration progressive vers le 5G Core + Objectif» et «rtes avant d'engager la bascule vers le 5G Core standalone, afin de limiter le n» ?","Rapport de déploiement VoLTE et migration progressive vers le 5G Core + Objectif + Rendre compte de l'avancement du déploiement de la VoLTE sur le c┼ôur de réseau 4G (EPC) et de la migration progressive vers le 5G Core, dans le cadre du Projet C┼ôur Nouvelle Génération. + Contexte + Le c┼ôur de réseau de Bomoko Telecom repose actuellement sur un EPC (Evolved Packet Core) pour la 4G. rtes avant d'engager la bascule vers le 5G Core standalone, afin de limiter le nombre de composants en migration simultanée. + Conclusion + La généralisation de la VoLTE et la préparation du 5G Core avancent conformément au calendrier du Projet C┼ôur Nouvelle Génération, avec une bascule standalone ciblée pour fin 2028.","[31, 34]",[7],[7],"[""Rapport"", ""déploiement"", ""VoLTE"", ""migration"", ""progressive"", ""Objectif"", ""Rendre"", ""compte"", ""avancement"", ""réseau""]",False,multi_chunk,candidate_review
eval-137,"En croisant les deux passages du document «DOC17_CoreNetwork_Gestion_Abonnes», que peut-on déduire des éléments suivants : «Procédure de gestion des abonnés et routage du trafic mobile + Objectif + Décrir» et «ectée : blocage du profil sur demande de la Direction Commerciale et Business ou» ?","Procédure de gestion des abonnés et routage du trafic mobile + Objectif + Décrire la procédure de gestion des profils abonnés et de routage du trafic voix et données au sein du c┼ôur de réseau (EPC). + Champ d'application + Cette procédure couvre l'activation, la modification et la suspension des profils abonnés, ainsi que le routage du trafic entre les sites radio et les passerelles de données. + Procédures + Activation d'un nouvel abonné : création du profil dans le registre des abonnés après validation commerciale. + Modification de profil (changement d'offre) : mise à jour dans le registre, effective sous 24 heures. + Suspension pour impayé ou fraude suspectée : blocage du profil sur demande de la Direction Commerciale et Business ou de la Direction Cybersécurité Télécom. + Routage du trafic données : or ectée : blocage du profil sur demande de la Direction Commerciale et Business ou de la Direction Cybersécurité Télécom. + Routage du trafic données : orientation via la passerelle de données appropriée selon la localisation et le type de service souscrit. + Responsabilités + La Direction Core Network et Services gère le registre des abonnés et le routage du trafic ; les suspensions pour fraude sont déclenchées en coordination avec la Direction Cybersécurité Télécom. + Risques + Risque de délai de propagation d'une modification de profil sur certains sites en cas de latence de synchronisation. + Risque d'erreur de routage en cas de changement non coordonné de la topologie réseau. + Conclusion + Cette procédure garantit la cohérence des profils abonnés et la continuité du routage du trafic sur l'ensemble du","[35, 36]",[8],[8],"[""Procédure"", ""gestion"", ""abonnés"", ""routage"", ""trafic"", ""mobile"", ""Objectif"", ""Décrire"", ""procédure"", ""profils""]",False,multi_chunk,candidate_review
eval-138,"En croisant les deux passages du document «DOC09_Cybersecurite_Projet_Bouclier», que peut-on déduire des éléments suivants : «Politique de protection contre les attaques par déni de service distribué (DDoS)» et «ification opérationnelle de tout incident affectant la disponibilité réseau. + R» ?","Politique de protection contre les attaques par déni de service distribué (DDoS) ÔÇö Projet Bouclier + Objectif + Définir la politique de protection du réseau c┼ôur et des infrastructures 5G de Bomoko Telecom contre les attaques par déni de service distribué (DDoS), dans le cadre du Projet Bouclier. + Contexte + L'extension du réseau 5G et la virtualisation progressive des fonctions du c┼ôur de réseau (Projet C┼ôur Nouvelle Génération) augmentent la surface d'exposition aux attaques réseau. ification opérationnelle de tout incident affectant la disponibilité réseau. + Risques + Risque accru pendant la phase de coexistence EPC / 5G Core, du fait de la multiplication des interfaces exposées. + Risque de saturation des passerelles d'interconnexion internationale en cas d'attaque volumétrique de grande ampleur. + Recommandations + Renforcer la capacité de mitigation périmétrique en amont de l'extension du pilote 5G à Lubumbashi et Goma, avant l'augmentation du trafic associé. + Conclusion + Le Projet Bouclier renforce la résilience du réseau c┼ôur de Bomoko Telecom face aux attaques DDoS, condition nécessaire à la fiabilité affichée comme valeur fondamentale de l'entreprise.","[38, 41]",[9],[9],"[""Politique"", ""protection"", ""contre"", ""attaques"", ""service"", ""distribué"", ""Projet"", ""Bouclier"", ""Objectif"", ""Définir""]",False,multi_chunk,candidate_review
eval-139,"En croisant les deux passages du document «DOC21_Cybersecurite_Protection_Donnees_Abonnes», que peut-on déduire des éléments suivants : «Politique de protection des données des abonnés + Objectif + Définir les princip» et «on des obligations de déclaration réglementaire. + Responsabilités + La Directio» ?","Politique de protection des données des abonnés + Objectif + Définir les principes et mesures de protection des données personnelles des abonnés de Bomoko Telecom, conformément aux obligations réglementaires applicables au secteur télécom. + Champ d'application + Cette politique s'applique à l'ensemble des données personnelles des abonnés traitées par Bomoko Telecom : identité, historique de communication, localisation, données de facturation. + Description + Accès aux données abonnés strictement limité aux collaborateurs habilités selon leur fonction, avec journalisation systématique des accès. + Chiffrement des données personnelles au repos et en transit sur les systèmes d'information supportant les services abonnés. + Conservation des données de trafic limitée à la durée strictement nécessaire aux fina on des obligations de déclaration réglementaire. + Responsabilités + La Direction Cybersécurité Télécom est responsable de la mise en ┼ôuvre technique de cette politique ; la Direction Juridique et Réglementation est responsable de la conformité réglementaire et des obligations de notification. + Risques + Risque d'accès non autorisé en cas de non-révision périodique des habilitations. + Risque de non-conformité réglementaire en cas de conservation excessive des données de trafic. + Conclusion + La protection des données des abonnés est une composante centrale de la valeur d'intégrité de Bomoko Telecom et une condition de maintien de la confiance des abonnés et de conformité réglementaire. + Note de version : ce document (v1.1) est remplacé par la version 2.0 à compter du 15 mars 2026.","[42, 44]",[10],[10],"[""Politique"", ""protection"", ""données"", ""abonnés"", ""Objectif"", ""Définir"", ""principes"", ""mesures"", ""personnelles"", ""Bomoko""]",False,multi_chunk,candidate_review
eval-140,"En croisant les deux passages du document «DOC21_Cybersecurite_Protection_Donnees_Abonnes_V2», que peut-on déduire des éléments suivants : «Politique de protection des données des abonnés + Objectif + Définir les princip» et «cords avec des opérateurs tiers. + Risques + Risque d'accès non autorisé en cas » ?","Politique de protection des données des abonnés + Objectif + Définir les principes et mesures de protection des données personnelles des abonnés de Bomoko Telecom, conformément aux obligations réglementaires applicables au secteur télécom. + Cette version 2.0 étend la politique aux transferts internationaux de données liés aux accords d'interconnexion et d'itinérance, et renforce plusieurs exigences techniques et organisationnelles introduites depuis la version 1.1. + Champ d'application + Cette politique s'applique à l'ensemble des données personnelles des abonnés traitées par Bomoko Telecom : identité, historique de communication, localisation, données de facturation. + Nouveauté v2.0 : le champ d'application est étendu aux données échangées avec des opérateurs tiers dans le cadre des accords d'inte cords avec des opérateurs tiers. + Risques + Risque d'accès non autorisé en cas de non-révision périodique des habilitations, désormais réduit par la fréquence mensuelle de revue. + Risque de non-conformité réglementaire en cas de conservation excessive des données de trafic, encadré par la durée explicite de 12 mois. + Nouveauté v2.0 : risque spécifique lié au transfert de données dans le cadre des accords d'itinérance nationale, si la clause contractuelle de protection des données n'est pas systématiquement revue avant signature. + Conclusion + Cette version 2.0 renforce la politique de protection des données des abonnés de Bomoko Telecom sur trois axes principaux : un chiffrement standardisé, des délais et durées désormais explicites, et une extension du périmètre aux transferts de données vers des","[46, 51]",[11],[11],"[""Politique"", ""protection"", ""données"", ""abonnés"", ""Objectif"", ""Définir"", ""principes"", ""mesures"", ""personnelles"", ""Bomoko""]",False,multi_chunk,candidate_review
eval-141,"En croisant les deux passages du document «DOC43_Audit_Securite_Externe_NzuriCyberAudit (1)», que peut-on déduire des éléments suivants : «NZURI CYBERAUDIT + Cabinet indépendant d'audit de sécurité des systèmes d'inform» et «Un audit de suivi est recommandé dans un délai de douze mois. + Rapport» ?","NZURI CYBERAUDIT + Cabinet indépendant d'audit de sécurité des systèmes d'information + Rapport d'audit de sécurité externe + Réseau c┼ôur et infrastructures 5G ÔÇö Bomoko Telecom S.A. + Référence : NZURI-AUD-2026-014 ÔÇö Commanditaire : Direction Cybersécurité Télécom + Client audité + Bomoko Telecom S.A. + Périmètre de l'audit + Réseau c┼ôur (EPC, 5G Core NSA), passerelles d'interconnexion + internationale, politique de protection des données des abonnés + (BOMOKO-DCT-004 v2.0) + Période d'audit + 3 au 21 mai 2026 + Date du rapport + 29 mai 2026 + Classification (usage interne + Bomoko Telecom) + SECRET + Résumé exécutif + Nzuri CyberAudit a mené un audit de sécurité externe du réseau c┼ôur et des infrastructures 5G de + Bomoko Telecom S.A., à la demande de la Direction Cybersécurité Télécom, dans le cadre du suivi du + Projet Un audit de suivi est recommandé dans un délai de douze mois. + Rapport","[53, 57]",[12],[12],"[""NZURI"", ""CYBERAUDIT"", ""Cabinet"", ""indépendant"", ""audit"", ""sécurité"", ""systèmes"", ""information"", ""Rapport"", ""externe""]",False,multi_chunk,candidate_review
eval-142,"En croisant les deux passages du document «Politique_Cybersecurite_Telecom_TelcoAI», que peut-on déduire des éléments suivants : «s de formation et de test du présent corpus. + 5.» et «Cette politique constitue le cadre de référence pour» ?",s de formation et de test du présent corpus. + 5. Cette politique constitue le cadre de référence pour,"[62, 65]",[13],[13],"[""formation"", ""présent"", ""corpus"", ""Cette"", ""politique"", ""constitue"", ""cadre"", ""référence""]",False,multi_chunk,candidate_review
eval-143,"En croisant les deux passages du document «Rapport_Incident_Securite_DDoS_TelcoAI», que peut-on déduire des éléments suivants : «RAPPORT D'INCIDENT DE S├ëCURIT├ë ÔÇö TENTATIVE D'ATTAQUE DDoS SUR UN POINT D'INT» et «Conclusion + Cet exercice de documentation d'incident, bien que fictif, illustre» ?","RAPPORT D'INCIDENT DE S├ëCURIT├ë ÔÇö TENTATIVE D'ATTAQUE DDoS SUR UN POINT D'INTERCONNEXION + Direction Cybersécurité Télécom ÔÇö Document fictif à usage interne / test de corpus + Entreprise : TELCOAI S.A. (TelcoAI) + Département : Direction Cybersécurité Télécom + Classification : SECRET + Date : 11 juin N + Version : 1.0 + Auteur : ├ëquipe Réponse aux Incidents ÔÇö Direction Cybersécurité Télécom + Statut : Clôturé ÔÇö retour d'expérience réalisé + Projet associé : PROJECT NETWORK RELIABILITY + 1. Conclusion + Cet exercice de documentation d'incident, bien que fictif, illustre le fonctionnement attendu du disp","[67, 72]",[14],[14],"[""RAPPORT"", ""INCIDENT"", ""ëCURIT"", ""TENTATIVE"", ""ATTAQUE"", ""POINT"", ""INTERCONNEXION"", ""Direction"", ""Cybersécurité"", ""Télécom""]",False,multi_chunk,candidate_review
eval-144,"En croisant les deux passages du document «DOC01_Company_Bible», que peut-on déduire des éléments suivants : «social : Kinshasa + Siège social : Immeuble Bomoko Tower, Avenue du Fleuve, Comm» et «Projets internes majeurs + Projet Sentinelle 5G ÔÇö extension de la couverture 5» ?","social : Kinshasa + Siège social : Immeuble Bomoko Tower, Avenue du Fleuve, Commune de la Gombe, Kinshasa + Statut juridique : Société Anonyme (S.A.) de droit congolais + Nombre d'employés : environ 3 200 collaborateurs + Nombre approximatif d'abonnés : 9,5 millions d'abonnés actifs (8,7 millions mobile, 0,8 million fixe/entreprise) + Zones géographiques couvertes : Kinshasa, Lubumbashi, Goma, Bukavu, Kisangani, Mbuji-Mayi, Matadi, Kananga, avec extension progressive vers les zones rurales et périurbaines. + Mission, vision et valeurs + Mission : connecter durablement les populations, les entreprises et les institutions de la République Démocratique du Congo gr├óce à une infrastructure de télécommunications fiable, moderne et accessible. + Vision : devenir, d'ici 2030, l'opérateur télécom de référence en Projets internes majeurs + Projet Sentinelle 5G ÔÇö extension de la couverture 5G à Kinshasa, Lubumbashi et Goma. + Projet Fibre Nationale ÔÇö déploiement du backbone national en fibre optique. + Projet Zéro Zone Blanche ÔÇö réduction des zones sans couverture réseau rurales et périurbaines. + Projet C┼ôur Nouvelle Génération ÔÇö modernisation du réseau c┼ôur (migration 5G Core). + Projet Radar ÔÇö intelligence artificielle pour la détection d'anomalies réseau et la maintenance prédictive. + Projet Bouclier ÔÇö renforcement de la cybersécurité du","[76, 80]",[15],[15],"[""social"", ""Kinshasa"", ""Siège"", ""Immeuble"", ""Bomoko"", ""Tower"", ""Avenue"", ""Fleuve"", ""Commune"", ""Gombe""]",False,multi_chunk,candidate_review
eval-145,"En croisant les deux passages du document «DOC03_Rapport_Strategique», que peut-on déduire des éléments suivants : «Rapport Stratégique ÔÇö Développement du Réseau et de la Base d'Abonnés 2026-202» et «Retard dans l'extension du backbone fibre vers Kisangani et Mbuji-Mayi. + Dispon» ?","Rapport Stratégique ÔÇö Développement du Réseau et de la Base d'Abonnés 2026-2028 + Objectif + Présenter la stratégie de développement de Bomoko Telecom pour 2026-2028 : expansion du réseau, déploiement de la 5G, croissance de la base d'abonnés et objectifs d'investissement. + Contexte + Bomoko Telecom opère dans un marché télécom national concurrentiel. Retard dans l'extension du backbone fibre vers Kisangani et Mbuji-Mayi. + Disponibilité limitée des équipements gNodeB 5G, pouvant retarder l'extension à Goma. + Concurrence accrue sur les offres data pouvant limiter le taux d'adoption 4G/5G attendu. + Recommandations + Prioriser l'achèvement du backbone fibre avant l'extension géographique du pilote 5G au-delà de Lubumbashi, afin de garantir un backhaul fibre plutôt qu'hertzien sur les nouveaux sites 5G. + Conclusion + La stratégie 2026-2028 de Bomoko Telecom repose sur quatre axes convergents : extension de la 5G, achèvement du backbone fibre national, réduction des zones blanches et modernisation du c┼ôur de réseau, avec un objectif de 11,5 millions d'abonnés actifs d'ici fin 2028. + Note de version : ce document (v1.1) est remplacé par la version 2.","[84, 88]",[16],[16],"[""Rapport"", ""Stratégique"", ""Développement"", ""Réseau"", ""Abonnés"", ""Objectif"", ""Présenter"", ""stratégie"", ""développement"", ""Bomoko""]",False,multi_chunk,candidate_review
eval-146,"En croisant les deux passages du document «DOC03_Rapport_Strategique_V2», que peut-on déduire des éléments suivants : «Rapport Stratégique ÔÇö Développement du Réseau et de la Base d'Abonnés 2027-202» et «29. + Risques + Risque résiduel sur l'extension fibre vers Mbuji-Mayi, déjà maté» ?","Rapport Stratégique ÔÇö Développement du Réseau et de la Base d'Abonnés 2027-2029 + Objectif + Actualiser la stratégie de développement de Bomoko Telecom à l'occasion de la revue stratégique annuelle, sur la base des résultats de l'exercice 2026, et fixer les objectifs de couverture réseau, de croissance d'abonnés et d'investissement pour la période 2027-2029. + Contexte + L'exercice 2026 a permis l'exécution d'une large part des objectifs fixés par la version 1.1 de ce rapport, avec toutefois un retard partiel sur l'extension du backbone fibre vers Mbuji-Mayi, conformément au risque identifié dès la version précédente. 29. + Risques + Risque résiduel sur l'extension fibre vers Mbuji-Mayi, déjà matérialisé partiellement en 2026 et désormais recalé à fin 2028. + Nouveau risque : dépendance accrue au financement de la tranche additionnelle de CAPEX pour soutenir les objectifs révisés à la hausse. + Concurrence accrue sur les offres data, risque maintenu depuis la version 1.1 mais partiellement atténué par l'avance observée sur le taux d'adoption 4G/5G en 2026. + Recommandations + Sécuriser le financement de la tranche additionnelle de CAPEX avant le lancement de l'extension fibre vers Kananga, afin de ne pas reproduire le décalage observé sur le tronçon de Mbuji-Mayi. + Conclusion + La revue stratégique 2027-2029 confirme la trajectoire générale fixée en 2026, avec des résultats en avance sur les objectifs d'abonnés et d'a","[90, 96]",[17],[17],"[""Rapport"", ""Stratégique"", ""Développement"", ""Réseau"", ""Abonnés"", ""Objectif"", ""Actualiser"", ""stratégie"", ""développement"", ""Bomoko""]",False,multi_chunk,candidate_review
eval-147,"En croisant les deux passages du document «Analyse_Rentabilite_5G_TelcoAI», que peut-on déduire des éléments suivants : «ANALYSE DE RENTABILIT├ë ÔÇö D├ëPLOIEMENT 5G PHASE 1 (KINSHASA) + Direction Finan» et «Risques et recommandations + Risque d'adoption inférieure aux prévisions : recom» ?","ANALYSE DE RENTABILIT├ë ÔÇö D├ëPLOIEMENT 5G PHASE 1 (KINSHASA) + Direction Financière + Entreprise : TELCOAI S.A. (TelcoAI) + Département : Direction Financière + Classification : RESTRICTED + Date : 05 mars N + Version : 1.0 + Auteur : ├ëquipe Contrôle de Gestion ÔÇö Direction Financière + Statut : Présenté au comité d'investissement + Projet associé : PROJECT KINSHASA 5G + 1. Risques et recommandations + Risque d'adoption inférieure aux prévisions : recommandation de maintenir un dispositif marketing de conversion soutenu durant les 12 premiers mois (voir stratégie marketing associée). + Risque de congestion réseau limitant la qualité perçue de l'offre premium : recommandation de coordination continue avec le NOC sur le dimensionnement de capacité. + Risque de change et d'inflation sur les coûts d'exploitation (énergie, maintenance) : recommandation de revoir l'hypothèse d'OPEX à mi-parcours. + Recommandation : conditionner le lancement de la phase","[106, 111]",[20],[20],"[""ANALYSE"", ""RENTABILIT"", ""ëPLOIEMENT"", ""PHASE"", ""KINSHASA"", ""Direction"", ""Financière"", ""Entreprise"", ""TELCOAI"", ""TelcoAI""]",False,multi_chunk,candidate_review
eval-148,"En croisant les deux passages du document «DOC12_Finance_Budget_CAPEX», que peut-on déduire des éléments suivants : «Rapport budgétaire CAPEX ÔÇö Déploiement fibre optique et 5G + Objectif + Présen» et «re de l'ensemble des projets d'infrastructure ; chaque direction technique porte» ?","Rapport budgétaire CAPEX ÔÇö Déploiement fibre optique et 5G + Objectif + Présenter la répartition budgétaire des investissements (CAPEX) alloués au déploiement de la fibre optique et à l'extension de la 5G pour l'exercice 2026, en cohérence avec le rapport stratégique 2026-2028 de la Direction Générale. + Contexte + L'investissement CAPEX cumulé prévu sur la période 2026-2028 est estimé à environ 180 millions USD, réparti entre les projets d'extension 5G, de fibre nationale, de réduction des zones blanches et de modernisation du c┼ôur de réseau. + Données techniques + Part CAPEX 2026 allouée au Projet Fibre Nationale : extension prioritaire vers Kisangani et Mbuji-Mayi. + Part CAPEX 2026 allouée au Projet Sentinelle 5G : extension du pilote à Lubumbashi. + Part CAPEX 2026 allouée au Projet Zéro Zone Blanche re de l'ensemble des projets d'infrastructure ; chaque direction technique porteuse d'un projet reste responsable de la justification de ses décaissements. + Risques + Risque de dépassement budgétaire sur le Projet Fibre Nationale en cas de retard de chantier sur les tronçons interurbains. + Risque de change lié à une part significative des équipements achetés en devises étrangères. + Recommandations + Maintenir une réserve budgétaire de contingence sur le Projet Fibre Nationale, projet le plus exposé au risque de dépassement de délai. + Conclusion + Le suivi budgétaire rigoureux des projets d'infrastructure est une condition nécessaire à l'atteinte des objectifs de couverture et d'abonnés fixés pour la période 2026-2028.","[113, 115]",[21],[21],"[""Rapport"", ""budgétaire"", ""CAPEX"", ""Déploiement"", ""fibre"", ""optique"", ""Objectif"", ""Présenter"", ""répartition"", ""investissements""]",False,multi_chunk,candidate_review
eval-149,"En croisant les deux passages du document «DOC24_Finance_Rentabilite_Infrastructures», que peut-on déduire des éléments suivants : «Analyse de rentabilité des infrastructures réseau + Objectif + ├ëvaluer la renta» et «, mais nécessaire pour soutenir la migration future de trafic data et la différe» ?","Analyse de rentabilité des infrastructures réseau + Objectif + ├ëvaluer la rentabilité comparée des différents types d'infrastructure réseau (sites 4G, backbone fibre, pilote 5G) afin d'éclairer les arbitrages d'investissement futurs. + Description + Les sites 4G existants présentent le meilleur ratio revenu généré par investissement, du fait de leur maturité et de leur taux d'utilisation élevé. + Le backbone fibre présente une rentabilité différée, les revenus directs (FTTH, liaisons louées) restant limités tant que le déploiement n'est pas achevé sur l'ensemble des villes cibles. + Le pilote 5G reste, à ce stade, un investissement non rentable isolément, mais nécessaire pour soutenir la migration future de trafic data et la différenciation commerciale identifiée par le Marketing. + Risques + Le principal , mais nécessaire pour soutenir la migration future de trafic data et la différenciation commerciale identifiée par le Marketing. + Risques + Le principal risque financier identifié reste l'allongement du délai de retour sur investissement du backbone fibre en cas de retard du Projet Fibre Nationale sur les tronçons interurbains. + Recommandations + Maintenir la priorité d'investissement sur l'achèvement du backbone fibre, dont la rentabilité conditionne indirectement celle du pilote 5G et des offres entreprises. + Conclusion + La rentabilité des nouveaux investissements (fibre, 5G) reste différée par nature et doit être appréciée sur l'horizon 2026-2028 plutôt qu'annuellement, conformément au rapport stratégique de la Direction Générale.","[116, 117]",[22],[22],"[""Analyse"", ""rentabilité"", ""infrastructures"", ""réseau"", ""Objectif"", ""ëvaluer"", ""comparée"", ""différents"", ""types"", ""infrastructure""]",False,multi_chunk,candidate_review
eval-150,"En croisant les deux passages du document «DOC40_Finance_Suivi_CAPEX_2026 (1)», que peut-on déduire des éléments suivants : «[Feuille: CAPEX_2026] + Suivi budgétaire CAPEX par projet ÔÇö Exercice 2026 + Di» et «BOMOKO-DGS-001 v2.0), réduisant la consommation 2026 sur ce projet. + - Chiffres» ?","[Feuille: CAPEX_2026] + Suivi budgétaire CAPEX par projet ÔÇö Exercice 2026 + Direction Administrative et Financière ÔÇö Bomoko Telecom S.A. + DOCUMENT_ID : BOMOKO-DAF-CAPEX-2026 + Montants en milliers USD. BOMOKO-DGS-001 v2.0), réduisant la consommation 2026 sur ce projet. + - Chiffres en milliers USD, saisis manuellement à partir des relevés comptables trimestriels (cellules en bleu = données sources ; cellules noires = formules).","[120, 121]",[24],[24],"[""Feuille"", ""CAPEX"", ""Suivi"", ""budgétaire"", ""projet"", ""Exercice"", ""Direction"", ""Administrative"", ""Financière"", ""Bomoko""]",False,multi_chunk,candidate_review
eval-151,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?","erture 4G environnante (site KIN-ENB-014 à proximité). + Cause identifiée : défaillance d'un module d'alimentation de l'équipement gNodeB, sous garantie constructeur au titre du contrat CTR-2025-0142. + Impact abonnés : perte temporaire de la couverture 5G sur le secteur concerné, sans coupure de service gr├óce au repli automatique sur la 4G. + Durée de l'incident : rétablissement complet en 9 heures, incluant le délai d'intervention du support Konga Systems. + Procédures appliquées + 21h14 : détection de l'alarme par le NOC et ouverture du ticket INC-2026-0231. + 21h20 : confirmation du repli automatique du trafic sur le site 4G KIN-ENB-014. + 21h45 : escalade vers la Direction Technique et Réseaux et notification au support de Konga Systems, conformément au SLA d'intervention de 48 heures prévu au cont",[198],[42],[42],"[""erture"", ""environnante"", ""proximité"", ""Cause"", ""identifiée"", ""défaillance"", ""module"", ""alimentation""]",False,memory_context,candidate_review
eval-152,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?","lade vers la Direction Technique et Réseaux et notification au support de Konga Systems, conformément au SLA d'intervention de 48 heures prévu au contrat CTR-2025-0142. + 05h30 (3 avril) : intervention du support Konga Systems et remplacement du module d'alimentation défaillant. + 06h14 : rétablissement confirmé du site KIN-GNB-001 et clôture de l'incident. + Responsabilités + Le NOC a assuré la détection, l'escalade et le suivi de l'incident ; la Direction Technique et Réseaux a coordonné l'intervention avec le fournisseur Konga Systems dans le cadre du contrat CTR-2025-0142. + Recommandations + ├ëvaluer, avec Konga Systems, la nécessité d'un contrôle préventif des modules d'alimentation sur l'ensemble des sites gNodeB du pilote 5G, afin de réduire le risque de récurrence sur le site LUB-GNB-001 actue",[199],[42],[42],"[""Direction"", ""Technique"", ""Réseaux"", ""notification"", ""support"", ""Konga"", ""Systems"", ""conformément""]",False,memory_context,candidate_review
eval-153,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?",Risques et recommandations + Risque de mesures de continuité obsolètes face à l'évolution du réseau (croissance liée au PROJECT CONNECT RDC et au PROJECT KINSHASA 5G) : recommandation de réviser la cartographie des risques à chaque extension significative de l'infrastructure. + Risque de dépendance à un nombre limité de fournisseurs pour les équipements de secours : recommandation de diversifier les fournisseurs critiques identifiés avec la Direction Financière. + Recommandation : intégrer systématiquement les enseignements des incidents majeurs réels dans la mise à jour de ce plan. + 9.,[217],[46],[46],"[""Risques"", ""recommandations"", ""Risque"", ""mesures"", ""continuité"", ""obsolètes"", ""évolution"", ""réseau""]",False,memory_context,candidate_review
